date,LOCATION_POSTAL_CODE,ORGANIZATION_ID,OCCUPANCY_RATE_BEDS,OCCUPANCY_RATE_ROOMS,SERVICE_USER_COUNT,CAPACITY_ACTUAL_BED,CAPACITY_ACTUAL_ROOM,postal_code,operator_registration_number,calculated_host_listings_count,price,minimum_nights,reviews_per_month,availability_365
2021-01-04,M3B 2T5,1,93.75,,15.0,16.0,,M3B,,,,,,
2021-01-04,M3L 1A5,7,,89.81142857142858,37.0,,19.857142857142858,M3L,,,,,,
2021-01-04,M3M 2X4,1,83.33,,10.0,12.0,,M3M,,,,,,
2021-01-04,M3N 0E3,1,58.82,,10.0,17.0,,M3N,,,,,,
2021-01-04,M3N 1X1,2,,98.61,72.0,,38.0,M3N,,,,,,
2021-01-04,M4C 1L7,1,100.0,,41.0,41.0,,M4C,,,,,,
2021-01-04,M4K 3W5,1,61.54,,8.0,13.0,,M4K,,,,,,
2021-01-04,M4L 1G6,2,,92.235,19.5,,20.5,M4L,,,,,,
2021-01-04,M4M 2M5,1,,65.22,66.0,,23.0,M4M,,,,,,
2021-01-04,M4M 2V8,1,88.89,,16.0,18.0,,M4M,,,,,,
2021-01-04,M4M 3C3,1,100.0,,32.0,32.0,,M4M,,,,,,
2021-01-04,M4P 2L2,1,,100.0,120.0,,79.0,M4P,,,,,,
2021-01-04,M4T 1C1,2,89.66499999999999,,22.0,24.5,,M4T,,,,,,
2021-01-04,M4W 1J1,1,100.0,,18.0,18.0,,M4W,,,,,,
2021-01-04,M4W 2N1,1,100.0,,25.0,25.0,,M4W,,,,,,
2021-01-04,M4X 1K9,1,72.73,,8.0,11.0,,M4X,,,,,,
2021-01-04,M4Y 2H6,1,69.57,,16.0,23.0,,M4Y,,,,,,
2021-01-04,M4Y 2X9,1,100.0,,13.0,13.0,,M4Y,,,,,,
2021-01-04,M5A 1C1,1,100.0,,44.0,44.0,,M5A,,,,,,
2021-01-04,M5A 1T3,2,98.0,,24.0,24.5,,M5A,,,,,,
2021-01-04,M5A 1Z8,1,100.0,,6.0,6.0,,M5A,,,,,,
2021-01-04,M5A 2A5,1,86.49,,32.0,37.0,,M5A,,,,,,
2021-01-04,M5A 2G5,2,,91.66499999999999,5.5,,3.5,M5A,,,,,,
2021-01-04,M5A 2G6,1,,100.0,26.0,,21.0,M5A,,,,,,
2021-01-04,M5A 2N2,6,92.38499999999999,,35.0,37.166666666666664,,M5A,,,,,,
2021-01-04,M5A 2N3,1,100.0,,48.0,48.0,,M5A,,,,,,
2021-01-04,M5A 2N9,1,100.0,,27.0,27.0,,M5A,,,,,,
2021-01-04,M5A 2R5,3,89.63,,76.33333333333333,78.66666666666667,,M5A,,,,,,
2021-01-04,M5A 2R9,1,,91.43,86.0,,35.0,M5A,,,,,,
2021-01-04,M5A 2V2,2,64.18,74.07,51.5,67.0,27.0,M5A,,,,,,
2021-01-04,M5A 3G1,1,,100.0,7.0,,7.0,M5A,,,,,,
2021-01-04,M5A 3S7,1,,100.0,5.0,,5.0,M5A,,,,,,
2021-01-04,M5A 4H5,1,100.0,,5.0,5.0,,M5A,,,,,,
2021-01-04,M5B 1G3,1,,100.0,47.0,,33.0,M5B,,,,,,
2021-01-04,M5B 1G6,1,100.0,,12.0,12.0,,M5B,,,,,,
2021-01-04,M5B 1H3,1,96.43,,27.0,28.0,,M5B,,,,,,
2021-01-04,M5B 2C2,1,,100.0,45.0,,45.0,M5B,,,,,,
2021-01-04,M5B 2G8,1,,99.52,222.0,,210.0,M5B,,,,,,
2021-01-04,M5B 2P3,1,96.23,,51.0,53.0,,M5B,,,,,,
2021-01-04,M5C 2H4,1,100.0,,53.0,53.0,,M5C,,,,,,
2021-01-04,M5E 1A9,1,100.0,,28.0,28.0,,M5E,,,,,,
2021-01-04,M5E 1G5,1,,100.0,51.0,,47.0,M5E,,,,,,
2021-01-04,M5H 1H9,2,100.0,,25.5,25.5,,M5H,,,,,,
2021-01-04,M5J 1S8,2,,98.89,97.0,,93.0,M5J,,,,,,
2021-01-04,M5R 2T9,2,100.0,100.0,7.0,6.0,3.0,M5R,,,,,,
2021-01-04,M5R 2W7,1,84.0,,21.0,25.0,,M5R,,,,,,
2021-01-04,M5S 2H1,1,100.0,,38.0,38.0,,M5S,,,,,,
2021-01-04,M5S 2P1,1,75.0,,6.0,8.0,,M5S,,,,,,
2021-01-04,M5S 2P9,1,66.67,,6.0,9.0,,M5S,,,,,,
2021-01-04,M5T 2K7,1,100.0,,19.0,19.0,,M5T,,,,,,
2021-01-04,M5T 2M8,1,100.0,,5.0,5.0,,M5T,,,,,,
2021-01-04,M5T 2V4,1,,96.97,74.0,,66.0,M5T,,,,,,
2021-01-04,M5T 2V5,1,,82.54,168.0,,63.0,M5T,,,,,,
2021-01-04,M5T 2V9,1,94.12,,16.0,17.0,,M5T,,,,,,
2021-01-04,M5T 3B3,3,,98.48333333333333,26.333333333333332,,26.666666666666668,M5T,,,,,,
2021-01-04,M5V 1A3,4,94.715,,39.25,42.5,,M5V,,,,,,
2021-01-04,M5V 1G8,2,99.375,,41.0,41.5,,M5V,,,,,,
2021-01-04,M5V 2H3,1,91.67,,11.0,12.0,,M5V,,,,,,
2021-01-04,M5V 3G9,1,86.0,,43.0,50.0,,M5V,,,,,,
2021-01-04,M5V 3W3,2,100.0,,26.0,26.0,,M5V,,,,,,
2021-01-04,M6A 2W9,1,100.0,,42.0,42.0,,M6A,,,,,,
2021-01-04,M6C 2R5,1,100.0,,20.0,20.0,,M6C,,,,,,
2021-01-04,M6E 4X3,1,100.0,,16.0,16.0,,M6E,,,,,,
2021-01-04,M6G 1M2,1,53.33,,8.0,15.0,,M6G,,,,,,
2021-01-04,M6G 2C4,1,73.33,,11.0,15.0,,M6G,,,,,,
2021-01-04,M6G 2N1,1,100.0,,35.0,35.0,,M6G,,,,,,
2021-01-04,M6G 3B1,1,,68.75,27.0,,16.0,M6G,,,,,,
2021-01-04,M6H 3Z5,1,91.67,,22.0,24.0,,M6H,,,,,,
2021-01-04,M6J 3M4,1,66.67,,6.0,9.0,,M6J,,,,,,
2021-01-04,M6K 1E9,1,100.0,,43.0,43.0,,M6K,,,,,,
2021-01-04,M6K 3C3,2,98.45,,81.5,82.5,,M6K,,,,,,
2021-01-04,M6N 3V7,1,96.08,,49.0,51.0,,M6N,,,,,,
2021-01-04,M6P 1Y5,1,100.0,,49.0,49.0,,M6P,,,,,,
2021-01-04,M6R 2K3,1,,97.56,40.0,,41.0,M6R,,,,,,
2021-01-04,M8Y 1A3,1,100.0,,18.0,18.0,,M8Y,,,,,,
2021-01-04,M9V 1P9,2,85.64500000000001,,12.0,14.0,,M9V,,,,,,
2021-01-04,M9V 2X6,2,96.155,,11.0,11.5,,M9V,,,,,,
2021-01-04,M9W 6P8,1,,100.0,151.0,,143.0,M9W,,,,,,
2021-01-05,L4L 8P5,1,,100.0,66.0,,51.0,L4L,,,,,,
2021-01-05,M1E 2M6,2,92.31,100.0,39.0,13.0,19.0,M1E,,,,,,
2021-01-05,M1E 2N8,1,,100.0,35.0,,17.0,M1E,,,,,,
2021-01-05,M1E 2P4,1,,80.0,27.0,,25.0,M1E,,,,,,
2021-01-05,M1E 2P9,2,,100.0,22.5,,11.0,M1E,,,,,,
2021-01-05,M1H 2X1,1,100.0,,37.0,37.0,,M1H,,,,,,
2021-01-05,M1H 2Z1,1,,100.0,132.0,,132.0,M1H,,,,,,
2021-01-05,M1K 1M2,1,100.0,,30.0,30.0,,M1K,,,,,,
2021-01-05,M1K 2B5,1,97.83,,45.0,46.0,,M1K,,,,,,
2021-01-05,M1L 4A1,2,98.275,,19.0,19.5,,M1L,,,,,,
2021-01-05,M1M 1M4,1,,100.0,66.0,,66.0,M1M,,,,,,
2021-01-05,M1M 1P8,1,92.42,,61.0,66.0,,M1M,,,,,,
2021-01-05,M1P 4V8,1,,98.15,165.0,,54.0,M1P,,,,,,
2021-01-05,M1T 3G2,3,,95.45333333333333,111.33333333333333,,99.33333333333333,M1T,,,,,,
2021-01-05,M2J 4R1,3,,94.97333333333334,82.33333333333333,,31.333333333333332,M2J,,,,,,
2021-01-05,M2J 4R2,2,,96.155,141.0,,130.5,M2J,,,,,,
2021-01-05,M2M 3S3,1,96.15,,25.0,26.0,,M2M,,,,,,
2021-01-05,M2M 3T3,2,100.0,,62.5,62.5,,M2M,,,,,,
2021-01-05,M3B 2T5,1,100.0,,16.0,16.0,,M3B,,,,,,
2021-01-05,M3L 1A5,7,,91.58,38.285714285714285,,20.285714285714285,M3L,,,,,,
2021-01-05,M3M 2X4,1,75.0,,9.0,12.0,,M3M,,,,,,
2021-01-05,M3N 0E3,1,76.47,,13.0,17.0,,M3N,,,,,,
2021-01-05,M3N 1X1,2,,98.59,70.5,,37.5,M3N,,,,,,
2021-01-05,M4C 1L7,1,100.0,,41.0,41.0,,M4C,,,,,,
2021-01-05,M4K 3W5,1,61.54,,8.0,13.0,,M4K,,,,,,
2021-01-05,M4L 1G6,2,,92.235,19.5,,20.5,M4L,,,,,,
2021-01-05,M4M 2M5,1,,60.87,62.0,,23.0,M4M,,,,,,
2021-01-05,M4M 2V8,1,88.89,,16.0,18.0,,M4M,,,,,,
2021-01-05,M4M 3C3,1,100.0,,32.0,32.0,,M4M,,,,,,
2021-01-05,M4P 2L2,1,,98.72,119.0,,78.0,M4P,,,,,,
2021-01-05,M4T 1C1,2,83.41499999999999,,20.5,24.5,,M4T,,,,,,
2021-01-05,M4W 1J1,1,100.0,,17.0,17.0,,M4W,,,,,,
2021-01-05,M4W 2N1,1,100.0,,25.0,25.0,,M4W,,,,,,
2021-01-05,M4X 1K9,1,72.73,,8.0,11.0,,M4X,,,,,,
2021-01-05,M4Y 2H6,1,69.57,,16.0,23.0,,M4Y,,,,,,
2021-01-05,M4Y 2X9,1,84.62,,11.0,13.0,,M4Y,,,,,,
2021-01-05,M5A 1C1,1,100.0,,44.0,44.0,,M5A,,,,,,
2021-01-05,M5A 1T3,2,96.0,,24.0,25.0,,M5A,,,,,,
2021-01-05,M5A 1Z8,1,100.0,,6.0,6.0,,M5A,,,,,,
2021-01-05,M5A 2A5,1,83.78,,31.0,37.0,,M5A,,,,,,
2021-01-05,M5A 2G5,2,,91.66499999999999,5.5,,3.5,M5A,,,,,,
2021-01-05,M5A 2G6,1,,100.0,26.0,,21.0,M5A,,,,,,
2021-01-05,M5A 2N2,6,91.625,,34.5,37.166666666666664,,M5A,,,,,,
2021-01-05,M5A 2N3,1,97.92,,47.0,48.0,,M5A,,,,,,
2021-01-05,M5A 2N9,1,88.89,,24.0,27.0,,M5A,,,,,,
2021-01-05,M5A 2R5,3,89.81666666666666,,75.66666666666667,78.66666666666667,,M5A,,,,,,
2021-01-05,M5A 2R9,1,,91.43,86.0,,35.0,M5A,,,,,,
2021-01-05,M5A 2V2,2,71.64,74.07,54.0,67.0,27.0,M5A,,,,,,
2021-01-05,M5A 3G1,1,,100.0,7.0,,7.0,M5A,,,,,,
2021-01-05,M5A 3S7,1,,100.0,5.0,,5.0,M5A,,,,,,
2021-01-05,M5A 4H5,1,100.0,,5.0,5.0,,M5A,,,,,,
2021-01-05,M5B 1G3,1,,100.0,47.0,,33.0,M5B,,,,,,
2021-01-05,M5B 1G6,1,100.0,,12.0,12.0,,M5B,,,,,,
2021-01-05,M5B 1H3,1,96.43,,27.0,28.0,,M5B,,,,,,
2021-01-05,M5B 2C2,1,,100.0,45.0,,45.0,M5B,,,,,,
2021-01-05,M5B 2G8,1,,99.52,222.0,,210.0,M5B,,,,,,
2021-01-05,M5B 2P3,1,90.57,,48.0,53.0,,M5B,,,,,,
2021-01-05,M5C 2H4,1,100.0,,54.0,54.0,,M5C,,,,,,
2021-01-05,M5E 1A9,1,100.0,,28.0,28.0,,M5E,,,,,,
2021-01-05,M5E 1G5,1,,100.0,51.0,,47.0,M5E,,,,,,
2021-01-05,M5H 1H9,2,100.0,,25.5,25.5,,M5H,,,,,,
2021-01-05,M5J 1S8,2,,98.33500000000001,96.5,,93.0,M5J,,,,,,
2021-01-05,M5R 2T9,2,100.0,100.0,7.0,6.0,3.0,M5R,,,,,,
2021-01-05,M5R 2W7,1,84.0,,21.0,25.0,,M5R,,,,,,
2021-01-05,M5S 2H1,1,100.0,,38.0,38.0,,M5S,,,,,,
2021-01-05,M5S 2P1,1,75.0,,6.0,8.0,,M5S,,,,,,
2021-01-05,M5S 2P9,1,66.67,,6.0,9.0,,M5S,,,,,,
2021-01-05,M5T 2K7,1,100.0,,19.0,19.0,,M5T,,,,,,
2021-01-05,M5T 2M8,1,100.0,,5.0,5.0,,M5T,,,,,,
2021-01-05,M5T 2V4,1,,96.97,75.0,,66.0,M5T,,,,,,
2021-01-05,M5T 2V5,1,,82.54,168.0,,63.0,M5T,,,,,,
2021-01-05,M5T 2V9,1,100.0,,17.0,17.0,,M5T,,,,,,
2021-01-05,M5T 3B3,3,,98.48333333333333,26.333333333333332,,26.666666666666668,M5T,,,,,,
2021-01-05,M5V 1A3,4,93.57000000000001,,38.25,42.25,,M5V,,,,,,
2021-01-05,M5V 1G8,2,99.375,,41.0,41.5,,M5V,,,,,,
2021-01-05,M5V 2H3,1,91.67,,11.0,12.0,,M5V,,,,,,
2021-01-05,M5V 3G9,1,86.0,,43.0,50.0,,M5V,,,,,,
2021-01-05,M5V 3W3,2,98.44,,25.0,25.5,,M5V,,,,,,
2021-01-05,M6A 2W9,1,100.0,,42.0,42.0,,M6A,,,,,,
2021-01-05,M6C 2R5,1,100.0,,20.0,20.0,,M6C,,,,,,
2021-01-05,M6E 4X3,1,100.0,,16.0,16.0,,M6E,,,,,,
2021-01-05,M6G 1M2,1,53.33,,8.0,15.0,,M6G,,,,,,
2021-01-05,M6G 2C4,1,80.0,,12.0,15.0,,M6G,,,,,,
2021-01-05,M6G 2N1,1,100.0,,35.0,35.0,,M6G,,,,,,
2021-01-05,M6G 3B1,1,,68.75,27.0,,16.0,M6G,,,,,,
2021-01-05,M6H 3Z5,1,87.5,,21.0,24.0,,M6H,,,,,,
2021-01-05,M6J 3M4,1,66.67,,6.0,9.0,,M6J,,,,,,
2021-01-05,M6K 1E9,1,100.0,,43.0,43.0,,M6K,,,,,,
2021-01-05,M6K 3C3,2,98.86500000000001,,82.0,82.5,,M6K,,,,,,
2021-01-05,M6N 3V7,1,98.04,,50.0,51.0,,M6N,,,,,,
2021-01-05,M6P 1Y5,1,100.0,,49.0,49.0,,M6P,,,,,,
2021-01-05,M6R 2K3,1,,92.5,37.0,,40.0,M6R,,,,,,
2021-01-05,M8Y 1A3,1,100.0,,18.0,18.0,,M8Y,,,,,,
2021-01-05,M9V 1P9,2,81.595,,11.0,13.5,,M9V,,,,,,
2021-01-05,M9V 2X6,2,100.0,,11.5,11.5,,M9V,,,,,,
2021-01-05,M9W 6P8,1,,100.0,152.0,,144.0,M9W,,,,,,
2021-01-06,L4L 8P5,1,,100.0,67.0,,51.0,L4L,,,,,,
2021-01-06,M1E 2M6,2,92.31,100.0,39.0,13.0,19.0,M1E,,,,,,
2021-01-06,M1E 2N8,1,,100.0,35.0,,17.0,M1E,,,,,,
2021-01-06,M1E 2P4,1,,80.0,29.0,,25.0,M1E,,,,,,
2021-01-06,M1E 2P9,2,,100.0,24.5,,11.5,M1E,,,,,,
2021-01-06,M1H 2X1,1,100.0,,37.0,37.0,,M1H,,,,,,
2021-01-06,M1H 2Z1,1,,100.0,133.0,,133.0,M1H,,,,,,
2021-01-06,M1K 1M2,1,100.0,,30.0,30.0,,M1K,,,,,,
2021-01-06,M1K 2B5,1,97.87,,46.0,47.0,,M1K,,,,,,
2021-01-06,M1L 4A1,2,98.275,,19.0,19.5,,M1L,,,,,,
2021-01-06,M1M 1M4,1,,98.48,66.0,,66.0,M1M,,,,,,
2021-01-06,M1M 1P8,1,92.42,,61.0,66.0,,M1M,,,,,,
2021-01-06,M1P 4V8,1,,100.0,167.0,,54.0,M1P,,,,,,
2021-01-06,M1T 3G2,3,,92.42333333333333,109.0,,97.66666666666667,M1T,,,,,,
2021-01-06,M2J 4R1,3,,97.07000000000001,83.0,,30.666666666666668,M2J,,,,,,
2021-01-06,M2J 4R2,2,,95.73,140.0,,130.5,M2J,,,,,,
2021-01-06,M2M 3S3,1,100.0,,26.0,26.0,,M2M,,,,,,
2021-01-06,M2M 3T3,2,100.0,,62.5,62.5,,M2M,,,,,,
2021-01-06,M3B 2T5,1,93.75,,15.0,16.0,,M3B,,,,,,
2021-01-06,M3L 1A5,7,,87.95142857142856,39.0,,21.428571428571427,M3L,,,,,,
2021-01-06,M3M 2X4,1,75.0,,9.0,12.0,,M3M,,,,,,
2021-01-06,M3N 0E3,1,76.47,,13.0,17.0,,M3N,,,,,,
2021-01-06,M3N 1X1,2,,99.295,71.5,,37.5,M3N,,,,,,
2021-01-06,M4C 1L7,1,100.0,,41.0,41.0,,M4C,,,,,,
2021-01-06,M4K 3W5,1,53.85,,7.0,13.0,,M4K,,,,,,
2021-01-06,M4L 1G6,2,,93.75,20.0,,20.5,M4L,,,,,,
2021-01-06,M4M 2M5,1,,52.17,54.0,,23.0,M4M,,,,,,
2021-01-06,M4M 2V8,1,88.89,,16.0,18.0,,M4M,,,,,,
2021-01-06,M4M 3C3,1,100.0,,32.0,32.0,,M4M,,,,,,
2021-01-06,M4P 2L2,1,,98.57,104.0,,70.0,M4P,,,,,,
2021-01-06,M4T 1C1,2,83.41499999999999,,20.5,24.5,,M4T,,,,,,
2021-01-06,M4W 1J1,1,100.0,,17.0,17.0,,M4W,,,,,,
2021-01-06,M4W 2N1,1,100.0,,25.0,25.0,,M4W,,,,,,
2021-01-06,M4X 1K9,1,72.73,,8.0,11.0,,M4X,,,,,,
2021-01-06,M4Y 2H6,1,73.91,,17.0,23.0,,M4Y,,,,,,
2021-01-06,M4Y 2X9,1,84.62,,11.0,13.0,,M4Y,,,,,,
2021-01-06,M5A 1C1,1,100.0,,44.0,44.0,,M5A,,,,,,
2021-01-06,M5A 1T3,2,100.0,,25.0,25.0,,M5A,,,,,,
2021-01-06,M5A 1Z8,1,100.0,,6.0,6.0,,M5A,,,,,,
2021-01-06,M5A 2A5,1,83.78,,31.0,37.0,,M5A,,,,,,
2021-01-06,M5A 2G5,2,,91.66499999999999,5.5,,3.5,M5A,,,,,,
2021-01-06,M5A 2G6,1,,100.0,26.0,,21.0,M5A,,,,,,
2021-01-06,M5A 2N2,6,92.38333333333333,,35.0,37.166666666666664,,M5A,,,,,,
2021-01-06,M5A 2N3,1,95.83,,46.0,48.0,,M5A,,,,,,
2021-01-06,M5A 2N9,1,92.59,,25.0,27.0,,M5A,,,,,,
2021-01-06,M5A 2R5,3,89.81666666666666,,75.66666666666667,78.66666666666667,,M5A,,,,,,
2021-01-06,M5A 2R9,1,,88.57,85.0,,35.0,M5A,,,,,,
2021-01-06,M5A 2V2,2,71.64,74.07,54.0,67.0,27.0,M5A,,,,,,
2021-01-06,M5A 3G1,1,,100.0,7.0,,7.0,M5A,,,,,,
2021-01-06,M5A 3S7,1,,100.0,5.0,,5.0,M5A,,,,,,
2021-01-06,M5A 4H5,1,100.0,,5.0,5.0,,M5A,,,,,,
2021-01-06,M5B 1G3,1,,100.0,47.0,,33.0,M5B,,,,,,
2021-01-06,M5B 1G6,1,100.0,,12.0,12.0,,M5B,,,,,,
2021-01-06,M5B 1H3,1,96.43,,27.0,28.0,,M5B,,,,,,
2021-01-06,M5B 2C2,1,,100.0,44.0,,44.0,M5B,,,,,,
2021-01-06,M5B 2G8,1,,99.07,226.0,,215.0,M5B,,,,,,
2021-01-06,M5B 2P3,1,97.92,,47.0,48.0,,M5B,,,,,,
2021-01-06,M5C 2H4,1,100.0,,54.0,54.0,,M5C,,,,,,
2021-01-06,M5E 1A9,1,96.43,,27.0,28.0,,M5E,,,,,,
2021-01-06,M5E 1G5,1,,100.0,51.0,,47.0,M5E,,,,,,
2021-01-06,M5H 1H9,2,100.0,,25.5,25.5,,M5H,,,,,,
2021-01-06,M5J 1S8,2,,97.25999999999999,95.5,,93.0,M5J,,,,,,
2021-01-06,M5R 2T9,2,100.0,100.0,7.0,6.0,3.0,M5R,,,,,,
2021-01-06,M5R 2W7,1,84.0,,21.0,25.0,,M5R,,,,,,
2021-01-06,M5S 2H1,1,100.0,,37.0,37.0,,M5S,,,,,,
2021-01-06,M5S 2P1,1,75.0,,6.0,8.0,,M5S,,,,,,
2021-01-06,M5S 2P9,1,66.67,,6.0,9.0,,M5S,,,,,,
2021-01-06,M5T 2K7,1,100.0,,19.0,19.0,,M5T,,,,,,
2021-01-06,M5T 2M8,1,100.0,,5.0,5.0,,M5T,,,,,,
2021-01-06,M5T 2V4,1,,95.45,74.0,,66.0,M5T,,,,,,
2021-01-06,M5T 2V5,1,,82.54,168.0,,63.0,M5T,,,,,,
2021-01-06,M5T 2V9,1,94.12,,16.0,17.0,,M5T,,,,,,
2021-01-06,M5T 3B3,3,,98.48333333333333,26.333333333333332,,26.666666666666668,M5T,,,,,,
2021-01-06,M5V 1A3,4,100.0,,38.0,38.0,,M5V,,,,,,
2021-01-06,M5V 1G8,2,99.375,,41.0,41.5,,M5V,,,,,,
2021-01-06,M5V 2H3,1,91.67,,11.0,12.0,,M5V,,,,,,
2021-01-06,M5V 3G9,1,82.0,,41.0,50.0,,M5V,,,,,,
2021-01-06,M5V 3W3,2,96.875,,24.5,25.5,,M5V,,,,,,
2021-01-06,M6A 2W9,1,100.0,,42.0,42.0,,M6A,,,,,,
2021-01-06,M6C 2R5,1,100.0,,20.0,20.0,,M6C,,,,,,
2021-01-06,M6E 4X3,1,100.0,,16.0,16.0,,M6E,,,,,,
2021-01-06,M6G 1M2,1,53.33,,8.0,15.0,,M6G,,,,,,
2021-01-06,M6G 2C4,1,80.0,,12.0,15.0,,M6G,,,,,,
2021-01-06,M6G 2N1,1,100.0,,35.0,35.0,,M6G,,,,,,
2021-01-06,M6G 3B1,1,,68.75,27.0,,16.0,M6G,,,,,,
2021-01-06,M6H 3Z5,1,91.67,,22.0,24.0,,M6H,,,,,,
2021-01-06,M6J 3M4,1,66.67,,6.0,9.0,,M6J,,,,,,
2021-01-06,M6K 1E9,1,100.0,,43.0,43.0,,M6K,,,,,,
2021-01-06,M6K 3C3,2,96.66499999999999,,78.0,82.0,,M6K,,,,,,
2021-01-06,M6N 3V7,1,98.04,,50.0,51.0,,M6N,,,,,,
2021-01-06,M6P 1Y5,1,100.0,,49.0,49.0,,M6P,,,,,,
2021-01-06,M6R 2K3,1,,92.5,37.0,,40.0,M6R,,,,,,
2021-01-06,M8Y 1A3,1,100.0,,18.0,18.0,,M8Y,,,,,,
2021-01-06,M9V 1P9,2,88.74000000000001,,12.0,13.5,,M9V,,,,,,
2021-01-06,M9V 2X6,2,100.0,,12.0,12.0,,M9V,,,,,,
2021-01-06,M9W 6P8,1,,100.0,151.0,,143.0,M9W,,,,,,
2021-01-07,L4L 8P5,1,,100.0,67.0,,51.0,L4L,,,,,,
2021-01-07,M1E 2M6,2,92.31,100.0,39.5,13.0,20.0,M1E,,,,,,
2021-01-07,M1E 2N8,1,,100.0,33.0,,16.0,M1E,,,,,,
2021-01-07,M1E 2P4,1,,76.0,27.0,,25.0,M1E,,,,,,
2021-01-07,M1E 2P9,2,,100.0,24.5,,11.5,M1E,,,,,,
2021-01-07,M1H 2X1,1,100.0,,37.0,37.0,,M1H,,,,,,
2021-01-07,M1H 2Z1,1,,100.0,131.0,,131.0,M1H,,,,,,
2021-01-07,M1K 1M2,1,100.0,,30.0,30.0,,M1K,,,,,,
2021-01-07,M1K 2B5,1,100.0,,46.0,46.0,,M1K,,,,,,
2021-01-07,M1L 4A1,2,98.275,,19.0,19.5,,M1L,,,,,,
2021-01-07,M1M 1M4,1,,100.0,67.0,,67.0,M1M,,,,,,
2021-01-07,M1M 1P8,1,92.42,,61.0,66.0,,M1M,,,,,,
2021-01-07,M1P 4V8,1,,98.18,167.0,,55.0,M1P,,,,,,
2021-01-07,M1T 3G2,3,,91.03333333333332,110.0,,99.0,M1T,,,,,,
2021-01-07,M2J 4R1,3,,96.32666666666667,82.33333333333333,,30.666666666666668,M2J,,,,,,
2021-01-07,M2J 4R2,2,,95.94,139.5,,129.5,M2J,,,,,,
2021-01-07,M2M 3S3,1,100.0,,26.0,26.0,,M2M,,,,,,
2021-01-07,M2M 3T3,2,97.14500000000001,,61.5,62.5,,M2M,,,,,,
2021-01-07,M3B 2T5,1,100.0,,16.0,16.0,,M3B,,,,,,
2021-01-07,M3L 1A5,7,,88.03857142857143,40.0,,22.285714285714285,M3L,,,,,,
2021-01-07,M3M 2X4,1,75.0,,9.0,12.0,,M3M,,,,,,
2021-01-07,M3N 0E3,1,76.47,,13.0,17.0,,M3N,,,,,,
2021-01-07,M3N 1X1,2,,98.57,69.5,,37.0,M3N,,,,,,
2021-01-07,M4C 1L7,1,100.0,,41.0,41.0,,M4C,,,,,,
2021-01-07,M4K 3W5,1,53.85,,7.0,13.0,,M4K,,,,,,
2021-01-07,M4L 1G6,2,,87.5,19.5,,20.5,M4L,,,,,,
2021-01-07,M4M 2M5,1,,52.17,54.0,,23.0,M4M,,,,,,
2021-01-07,M4M 2V8,1,88.89,,16.0,18.0,,M4M,,,,,,
2021-01-07,M4M 3C3,1,97.06,,33.0,34.0,,M4M,,,,,,
2021-01-07,M4P 2L2,1,,98.57,105.0,,70.0,M4P,,,,,,
2021-01-07,M4T 1C1,2,83.41499999999999,,20.5,24.5,,M4T,,,,,,
2021-01-07,M4W 1J1,1,100.0,,17.0,17.0,,M4W,,,,,,
2021-01-07,M4W 2N1,1,100.0,,25.0,25.0,,M4W,,,,,,
2021-01-07,M4X 1K9,1,72.73,,8.0,11.0,,M4X,,,,,,
2021-01-07,M4Y 2H6,1,73.91,,17.0,23.0,,M4Y,,,,,,
2021-01-07,M4Y 2X9,1,84.62,,11.0,13.0,,M4Y,,,,,,
2021-01-07,M5A 1C1,1,100.0,,44.0,44.0,,M5A,,,,,,
2021-01-07,M5A 1T3,2,96.0,,24.0,25.0,,M5A,,,,,,
2021-01-07,M5A 1Z8,1,100.0,,6.0,6.0,,M5A,,,,,,
2021-01-07,M5A 2A5,1,83.78,,31.0,37.0,,M5A,,,,,,
2021-01-07,M5A 2G5,2,,91.66499999999999,5.5,,3.5,M5A,,,,,,
2021-01-07,M5A 2G6,1,,100.0,26.0,,21.0,M5A,,,,,,
2021-01-07,M5A 2N2,6,92.38333333333333,,35.0,37.166666666666664,,M5A,,,,,,
2021-01-07,M5A 2N3,1,100.0,,45.0,45.0,,M5A,,,,,,
2021-01-07,M5A 2N9,1,96.3,,26.0,27.0,,M5A,,,,,,
2021-01-07,M5A 2R5,3,89.63666666666666,,74.33333333333333,78.66666666666667,,M5A,,,,,,
2021-01-07,M5A 2R9,1,,91.43,87.0,,35.0,M5A,,,,,,
2021-01-07,M5A 2V2,2,74.63,74.07,55.0,67.0,27.0,M5A,,,,,,
2021-01-07,M5A 3G1,1,,100.0,7.0,,7.0,M5A,,,,,,
2021-01-07,M5A 3S7,1,,100.0,5.0,,5.0,M5A,,,,,,
2021-01-07,M5A 4H5,1,100.0,,5.0,5.0,,M5A,,,,,,
2021-01-07,M5B 1G3,1,,100.0,47.0,,33.0,M5B,,,,,,
2021-01-07,M5B 1G6,1,100.0,,12.0,12.0,,M5B,,,,,,
2021-01-07,M5B 1H3,1,96.43,,27.0,28.0,,M5B,,,,,,
2021-01-07,M5B 2C2,1,,100.0,46.0,,46.0,M5B,,,,,,
2021-01-07,M5B 2G8,1,,99.54,230.0,,218.0,M5B,,,,,,
2021-01-07,M5B 2P3,1,97.78,,44.0,45.0,,M5B,,,,,,
2021-01-07,M5C 2H4,1,100.0,,54.0,54.0,,M5C,,,,,,
